dbName,avgNumColumns,avgNumRows,overIndexing,primaryKeyValidation,RedundantRelationshipsValidation,label
db_376,9.10361008470018,784967.4121325351,0.13769058712770926,1,1,Not Good
db_377,17.518004975511275,406321.6769523723,0.15315674938910634,1,1,Not Good
db_378,4.372350971773214,468187.44499742426,0.39449257996039666,1,1,Not Good
db_379,17.03149572142297,329717.6987657915,0.2232097582007911,0,0,Good
db_380,8.509676396374399,537726.2577770854,0.39919017025917625,0,0,Not Good
db_381,5.8906372419465,155536.24660067027,0.4112111868341392,0,1,Good
db_382,15.14779464582641,358062.56762006704,0.4287811688306419,1,0,Good
db_383,14.063085548478144,872776.9668784059,0.45831761792060366,1,1,Not Good
db_384,18.039552216432845,239738.7551040035,0.21549261025664812,0,1,Good
db_385,15.761136700862172,594495.6314417501,0.15943340916056942,1,0,Not Good
db_386,16.85569488615758,299419.15715997847,0.29109937329705693,0,0,Good
db_387,8.512553161140904,698391.0818610745,0.1855862117188138,1,0,Not Good
db_388,6.839032700475565,126477.55803933134,0.3005370834001165,1,0,Good
db_389,16.009836026253733,873140.7301199049,0.3527929313219123,1,0,Good
db_390,16.909355828276226,413872.6918314389,0.34420250924606843,0,1,Good
db_391,19.84808227201077,220084.91237835292,0.18727644351006068,1,0,Good
db_392,10.601882830582824,75412.10512371126,0.08343010084937641,1,0,Good
db_393,9.95228937268453,161084.53552791127,0.21526466923110377,0,0,Not Good
db_394,16.422607371871948,472598.8142148557,0.07129707204095437,1,1,Good
db_395,9.452856644048286,309932.8270238448,0.44504851759190417,0,0,Not Good
db_396,18.892117209657037,747706.1956355225,0.1729387303689287,0,1,Not Good
db_397,17.73460402948819,393489.89605900727,0.07722987361166189,0,0,Not Good
db_398,10.863904438000294,231355.7026029906,0.012723879952875439,0,0,Good
db_399,16.013937084663958,559259.0380775868,0.3229111931432421,0,1,Good
db_400,16.072685985354916,639031.7230280468,0.3184511587273716,1,0,Good
db_401,5.649981901374922,158667.29803184536,0.17030208329064583,0,0,Not Good
db_402,18.440846506873065,159181.10249660272,0.0358559444238255,0,1,Good
db_403,12.084037959165714,42637.56997085325,0.204814447447616,0,0,Good
db_404,17.223319457723868,665397.79340842,0.1556087475316968,0,1,Not Good
db_405,9.120793616489788,600786.0295834065,0.3385603198675047,1,1,Not Good
db_406,18.328371655939208,432421.47941733437,0.3028896247263452,0,1,Not Good
db_407,10.22722685974661,761311.6995825855,0.18229686409877,1,1,Not Good
db_408,4.173402423684774,727046.4361255473,0.10894627712749505,0,1,Not Good
db_409,18.48611162270822,530965.3843131093,0.49401798307779593,1,0,Not Good
db_410,5.460586828578137,782761.4396568002,0.22700081059805743,0,0,Good
db_411,9.109018201446638,193198.67693272376,0.3441371178901185,0,0,Not Good
db_412,19.20099147281288,109608.4612639778,0.07027648378918039,1,1,Good
db_413,19.209714351000898,250077.15425012077,0.2427948498296989,0,1,Good
db_414,13.175006209972578,60807.301919490215,0.013768359934732743,1,1,Good
db_415,14.109395394716788,482740.8799209185,0.252727558955225,0,1,Not Good
db_416,11.175128351653116,843579.0661425157,0.48200870355885117,1,0,Good
db_417,8.691372347169033,45015.751194973585,0.1921033564929001,0,0,Not Good
db_418,9.258632725918655,118677.82346892385,0.019498006287455794,0,1,Not Good
db_419,14.760295297232615,412457.1351722574,0.015477895459671764,1,1,Good
db_420,16.03799247100288,841148.7655998354,0.19399337997343474,0,0,Not Good
db_421,16.665264699613576,291378.93342930794,0.08001246823159702,0,1,Good
db_422,16.633890284712862,461438.97973266925,0.011676048164092956,0,1,Good
db_423,5.459297648779046,46999.84455484897,0.3781068069750884,0,1,Not Good
db_424,11.910724875241304,142025.44885625909,0.22926150444094534,0,0,Good
db_425,4.9209401602663085,888100.8094333737,0.14462238598632726,0,0,Good
db_426,12.792462117179769,868955.6398280805,0.45004159150824036,1,1,Good
db_427,11.064488021974032,14396.58303162456,0.058069480100262805,1,0,Not Good
db_428,18.203266924132798,857112.4890266827,0.4779594144776596,1,1,Good
db_429,9.614640200833259,578816.7446557953,0.1569833586886764,0,1,Not Good
db_430,5.873072262841694,782447.2821228197,0.4442018361543406,1,0,Not Good
db_431,6.287866912845374,414718.4715141346,0.30147143823973077,0,1,Good
db_432,16.184170107479556,468880.46543553274,0.41335367987074373,0,1,Good
db_433,13.891489013060177,445073.456428659,0.49200658160523214,0,0,Not Good
db_434,5.617962817964644,603509.1892160329,0.14420271890937286,0,1,Not Good
db_435,5.345708897839959,134289.61673311848,0.4805677427037965,1,1,Good
db_436,15.21550610334592,36676.49498668338,0.19474094745121018,0,1,Good
db_437,5.164208101827096,284057.6480161599,0.19275595236846116,1,0,Not Good
db_438,17.1497609486457,637165.8788356156,0.17019355212725285,0,1,Not Good
db_439,15.29987563450394,189649.57238942405,0.2707038036737926,1,0,Not Good
db_440,5.301580490270396,609354.8656591764,0.07707252158924355,1,1,Not Good
db_441,5.357403425363071,873221.7210354707,0.2768557426790056,1,1,Not Good
db_442,19.786233256018807,93571.63705258236,0.270852406205002,1,1,Good
db_443,9.988332732097925,608615.8852203623,0.380950906302435,1,1,Not Good
db_444,9.930274353070255,404937.6951810683,0.4168249809687928,1,0,Not Good
db_445,17.00479307612004,782646.6063959798,0.22022067515621202,0,0,Good
db_446,19.155977238141737,167663.31260817347,0.15116662467574687,1,1,Good
db_447,19.776017021165934,626437.0974812864,0.12966744865854724,0,1,Not Good
db_448,16.054050964143066,755922.6077868181,0.09731191835243597,1,1,Not Good
db_449,10.020153368494652,850706.6553318807,0.02882379109951244,0,1,Good
db_450,5.3360114671787,618090.7451777848,0.17122398941735667,1,1,Not Good
db_451,16.434350654838987,452485.5399675003,0.13512384606539163,1,1,Not Good
db_452,12.93446799577288,559884.0437790803,0.4832086929332037,0,1,Good
db_453,10.78755214795162,783325.4361860593,0.27885441312502196,1,1,Not Good
db_454,18.501670161515776,517842.6745085584,0.17363851951525378,1,0,Good
db_455,5.7791597168984215,37044.4831301848,0.290233800496848,1,0,Good
db_456,11.882001668653746,838544.3390012102,0.06959835067284775,0,0,Good
db_457,4.181658316278705,623678.8084180894,0.22202187460110145,1,1,Good
db_458,11.49857027190602,612096.9133417493,0.3131171607105319,0,1,Not Good
db_459,4.900852410909398,201950.88563396828,0.2444489158962257,1,1,Good
db_460,5.901086660289151,596408.068507065,0.20088940032716213,1,0,Not Good
db_461,5.880419948433678,360539.32103220106,0.4969241944498491,0,1,Not Good
db_462,14.387364833857017,589597.349566928,0.4401573810744635,1,0,Not Good
db_463,15.936718068246773,104867.79697411174,0.31170297907972006,1,1,Not Good
db_464,13.333900241554554,595482.321096702,0.2846886805911414,0,0,Not Good
db_465,19.394760775592673,899478.2159358932,0.310330239912292,1,0,Good
db_466,9.997929272379265,52908.714585894864,0.10065605391121663,0,0,Good
db_467,8.571393380509772,879685.0239569724,0.1975688716321593,0,1,Good
db_468,17.897586051031364,372148.08504335483,0.01972976644544966,0,0,Good
db_469,7.577533416311242,784970.5708001606,0.23777301874341333,1,1,Not Good
db_470,19.41156063104978,706323.0808118634,0.2715122919788316,0,1,Good
db_471,4.1944715950370615,514644.4722781343,0.1138748680516048,0,1,Not Good
db_472,19.518061227322224,667219.7962336806,0.48201442358275687,1,1,Not Good
db_473,4.690558591209218,791878.8495581996,0.454727305468621,0,1,Good
db_474,18.258289819169136,369684.88626941934,0.36107161772795293,1,0,Good
db_475,12.443217745380798,301059.5137912824,0.2666933143826813,1,1,Good
db_476,19.887436737908807,604158.1131515905,0.4349845798238425,1,1,Good
db_477,5.180745035766382,728982.8883277201,0.06532617191173146,1,1,Not Good
db_478,12.861668550421133,688433.769951188,0.3952548971374425,0,1,Not Good
db_479,19.508840569905583,720054.1474841847,0.06241040698342415,0,1,Good
db_480,12.369565506722381,397669.1501835104,0.3971053312747027,0,0,Not Good
db_481,14.0703782101642,737872.4523957692,0.13788378412567848,0,0,Not Good
db_482,15.131979023753875,116986.05927984152,0.43854529050909447,0,1,Not Good
db_483,11.272657036284372,494595.2971851561,0.4720210469126989,1,0,Good
db_484,14.040929281345015,15125.207843328197,0.07439798470255782,0,0,Not Good
db_485,13.349028990769604,298881.38861124055,0.23133780253269676,0,1,Good
db_486,18.418528167855825,336150.7660355441,0.49049368908134255,0,0,Good
db_487,4.727142085463326,362593.6955322373,0.2417037179865733,1,1,Not Good
db_488,8.495411033475685,628965.8139539773,0.43177376125727257,1,0,Not Good
db_489,19.20658374522494,355816.7101306077,0.2943657610656599,0,0,Good
db_490,18.24422054225466,409337.32413405227,0.18766495395980093,1,0,Not Good
db_491,11.290508044571407,221414.27647815144,0.1428917777629351,0,1,Not Good
db_492,13.922121564824588,342194.09455011267,0.10161154554304364,0,0,Good
db_493,8.438098927698123,212269.9682642048,0.3808990956888486,1,0,Good
db_494,7.009938555580181,75144.37215391484,0.19327025341151394,1,1,Good
db_495,11.419174479039714,547069.2481094263,0.2556377311003756,0,1,Good
db_496,9.653635648416845,604709.3907139645,0.24616274000059096,0,0,Not Good
db_497,13.338497789613953,561346.4079485569,0.2886395146165656,1,1,Not Good
db_498,5.243754191439757,422509.6989825094,0.4327885728122761,0,0,Good
db_499,19.590316922658666,348009.34435951454,0.4903696717917147,1,0,Good
db_500,19.779371911673646,778366.9481189245,0.20379210428690847,0,1,Good
db_501,15.170587424315922,471982.78877123405,0.41375946105315153,1,1,Not Good
db_502,12.577541861505926,436471.87109046057,0.3822638973273588,0,1,Good
db_503,8.952441860581244,32821.43856772776,0.2867644757277866,0,0,Not Good
db_504,17.02072031531118,313710.56658727914,0.47802357180596655,1,1,Good
db_505,14.955698760862068,348374.1007194128,0.10023725776420139,0,0,Good
db_506,6.601871029518261,364952.27499824145,0.054632105154810706,0,1,Good
db_507,18.57483495190148,526353.4086123258,0.4269809834777111,1,0,Not Good
db_508,17.160595886770704,484906.2665869218,0.21957490831687415,0,1,Not Good
db_509,19.196798612670783,551035.5325861657,0.42348442710353024,0,0,Not Good
db_510,15.61151213421376,690746.1027724942,0.44654510259770747,0,1,Good
db_511,13.814643134972638,733557.3074573232,0.03122879680953572,1,0,Not Good
db_512,10.691888580649902,649129.53784158,0.44173238149303035,1,1,Not Good
db_513,18.923655733664212,860416.0893998919,0.2241595276847111,1,1,Good
db_514,17.857022232006535,26226.998581961852,0.2552162445021161,0,0,Good
db_515,4.7234987216990305,184242.40725835602,0.3132962555466051,0,1,Not Good
db_516,4.421871591956032,16730.95873054649,0.4631913033650434,0,0,Not Good
db_517,10.023413870048794,586252.4955975966,0.009558047214882015,0,0,Not Good
db_518,16.968853292509326,809247.1885654883,0.23842173415890855,1,1,Not Good
db_519,19.796418069039113,226699.24395290634,0.34386102121528034,0,0,Good
db_520,6.406670257656451,835060.744868713,0.36135347884911423,0,1,Good
db_521,13.506091445634162,63637.977357709155,0.346266215768554,0,1,Good
db_522,10.094253706096344,841648.0638569078,0.06721756470406093,1,0,Not Good
db_523,19.51863036503365,322944.1916432746,0.14969779418584062,0,1,Not Good
db_524,17.47390277017134,100264.5373198027,0.17935776270850673,0,0,Good
db_525,17.413259275378206,442425.8656758298,0.4022186038397525,0,0,Good
db_526,11.499090556719525,238531.14527125205,0.1393799362072765,0,1,Not Good
db_527,10.637112037402643,263536.8827461113,0.10535248193360158,0,1,Not Good
db_528,8.3745131508913,283488.06878439506,0.4787240095190481,1,0,Good
db_529,4.902007946414834,724693.0490710705,0.00443164255673445,0,0,Good
db_530,17.835558020080853,489853.5362409765,0.4989104278409891,0,1,Good
db_531,17.006416146081243,287063.85224884324,0.3384106494286978,0,1,Not Good
db_532,19.99548277257809,553197.0671467173,0.41423464972455853,0,1,Not Good
db_533,19.946189393182486,647374.1000586422,0.14730969817309658,0,1,Not Good
db_534,12.88690728964204,252635.36065284506,0.007157638833529989,0,0,Not Good
db_535,16.303798642888168,378058.70035756286,0.368934759280765,0,1,Not Good
db_536,19.11625167811885,118478.62306988332,0.4170722985003379,0,0,Not Good
db_537,17.59435825083858,171222.92108586547,0.37023806597675957,0,0,Good
db_538,7.9575696278911625,616194.8900288347,0.0714251436504193,0,1,Good
db_539,11.208706164961496,171480.12944910798,0.37671396112848454,1,0,Not Good
db_540,6.06655064242392,477395.41146368353,0.3844613910538205,1,1,Good
db_541,19.264816436139558,641051.1729329651,0.32927025783502745,1,0,Not Good
db_542,13.69879415121408,105120.46155432201,0.3830579663977931,1,1,Good
db_543,7.6582848880554035,514907.8754697242,0.4229607198388661,0,0,Not Good
db_544,14.747210950493708,238340.87749421375,0.3068020571187292,1,0,Good
db_545,13.890051847326333,867004.918961446,0.04430235698483953,1,1,Good
db_546,9.730603488525448,440355.625580733,0.24381390483360543,0,1,Not Good
db_547,5.816921475194064,727333.3692998907,0.03882466733580253,1,0,Not Good
db_548,14.745171129484794,499701.62251907296,0.20377151551621542,1,0,Good
db_549,12.324923214460693,48637.15424078905,0.20355324456281382,0,1,Good
db_550,16.35709426777023,573504.7242786799,0.03300492207012079,0,0,Not Good
db_551,12.322616017791894,856748.9745639247,0.17441026698473966,0,1,Good
db_552,17.634904005096644,545434.5199302348,0.05549904939565742,1,0,Not Good
db_553,12.830509420391769,739078.0848898432,0.4041176050046111,1,1,Not Good
db_554,12.97500754456618,796943.752380083,0.4738440129822354,0,0,Good
db_555,18.026457642533522,212990.99703454992,0.0361582376289693,0,1,Not Good
db_556,10.455725859398353,198719.9075183217,0.4775576036458507,1,1,Good
db_557,6.144243655210252,553773.0800773826,0.2612882996683726,0,0,Good
db_558,4.460522821013424,375815.3381279672,0.14978283897693695,1,1,Not Good
db_559,16.082196090777906,757476.5595513812,0.038431037638081755,0,0,Good
db_560,13.924952821655435,811020.5798242299,0.2503121340352089,0,1,Not Good
db_561,15.265276289587577,324545.02757941914,0.39725777224537434,1,1,Not Good
db_562,7.407426584142572,220814.79748728903,0.3535432386333491,0,1,Not Good
db_563,6.181943609388316,704667.708567037,0.02511300573198688,0,0,Good
db_564,4.232714650686111,254577.37163784113,0.036450917683951756,0,1,Not Good
db_565,9.609400940905552,742126.7434771737,0.20143664131631855,1,0,Good
db_566,13.43868298967413,387127.0457473989,0.14764524702397164,0,1,Not Good
db_567,10.275904721595717,604119.4103694087,0.11619216152802392,0,0,Not Good
db_568,10.999598752379665,95026.42931285469,0.1405022494543568,0,0,Not Good
db_569,18.466539111899976,565234.79896215,0.4017413716484423,0,0,Good
db_570,9.572087472372806,412073.23407613393,0.46461402681592695,0,1,Good
db_571,12.223831826556973,532081.5322261719,0.2025513472637832,0,0,Not Good
db_572,16.538448203858287,159532.64489292845,0.45305550106624853,1,1,Not Good
db_573,10.344684517140323,665817.633000322,0.16074785062394098,1,0,Good
db_574,13.953387203645976,777889.3990134734,0.2382184931718958,0,0,Good
db_575,17.79781933994792,202898.42208079033,0.11301449890799986,1,0,Good
db_576,19.192329978522274,95185.95441294393,0.320238021087922,1,0,Not Good
db_577,6.353175694864607,31038.341581239394,0.48949055758740445,0,1,Good
db_578,18.82540200258391,581354.6353945067,0.3017465480216893,1,0,Not Good
db_579,11.873860689272611,550313.6921190149,0.17890704205677443,1,0,Good
db_580,8.131910212783334,496560.6973155223,0.3239087229952642,1,1,Not Good
db_581,11.346172099812181,216432.9155432181,0.061460339232693784,1,0,Not Good
db_582,19.680521204567633,357906.3363559081,0.4443295401326993,1,0,Not Good
db_583,11.881889503885914,539083.938315694,0.2515419753899182,1,0,Good
db_584,9.260025764600131,452122.50438466074,0.22467487101982103,1,0,Good
db_585,14.134413669067612,889129.1129912497,0.2929323942267596,1,1,Good
db_586,7.842329900451089,131431.37977549247,0.3123919313947012,0,1,Not Good
db_587,5.213813249738623,628678.6531023585,0.035887903113256514,0,0,Not Good
db_588,6.062075550570388,369843.70361282,0.3413086106117012,1,1,Good
db_589,6.048733423324359,391097.65728379716,0.12096584015776479,1,1,Not Good
db_590,6.43044309619671,648662.0114357768,0.3569763162532949,0,0,Not Good
db_591,6.221234762390562,626268.174678689,0.41126739719209837,1,1,Not Good
db_592,14.253995916851434,892217.8343949476,0.40197925377626015,1,0,Good
db_593,6.910081350386317,124270.91761417146,0.27625048370394456,0,1,Not Good
db_594,9.530676533181811,102657.58795190803,0.2600849461553756,0,1,Good
db_595,18.348614558496187,654661.5472445796,0.07143798066970586,0,1,Good
db_596,11.583386244205958,524764.3561357041,0.3876730752015678,1,0,Good
db_597,14.680923816336435,254002.9932382272,0.13570469022335718,1,1,Good
db_598,6.757117939226077,80683.23840019808,0.24834771140897327,0,0,Good
db_599,7.076624300938732,86235.84214082318,0.14213704646375835,0,0,Not Good
db_600,4.653897860263662,805829.8784510653,0.06691418149984657,1,1,Good
db_601,6.702961009154633,180761.9189996812,0.3147788484458683,0,0,Good
db_602,8.457445424511338,297800.6902828135,0.027166017411451915,1,1,Good
db_603,6.832167748427949,211724.19798201934,0.3743226170631,1,0,Not Good
db_604,5.41924054011289,325946.7121904242,0.15879339763055833,0,0,Not Good
db_605,5.930173937609613,71787.2200440231,6.734650224266003e-05,0,1,Not Good
db_606,11.372460288523612,471963.21390836063,0.2555645696186149,1,1,Not Good
db_607,7.30133949449268,70175.18159707126,0.023425954263801563,0,1,Good
db_608,9.828317776769207,722317.2919619018,0.13808477891044973,0,1,Good
db_609,12.05467633367771,218003.75290028538,0.3534882437278581,0,0,Not Good
db_610,15.046317258069845,490610.6039980144,0.03134481081093293,0,0,Not Good
db_611,4.628994237457583,793270.3879296979,0.41966924617800117,1,0,Not Good
db_612,16.790566382544682,589280.8584520029,0.001909961329291554,1,1,Not Good
db_613,14.046406231854524,484332.4300306884,0.12341193460095112,1,0,Good
db_614,5.3081445111819505,298657.0402726843,0.3704520280760357,1,1,Not Good
db_615,17.977257985708434,306371.70262179617,0.1581350748646534,0,0,Not Good
db_616,18.73395840850901,605843.3901263892,0.050946194033006764,0,1,Not Good
db_617,4.97724735767782,894784.031486839,0.18011695940021394,1,0,Not Good
db_618,8.43004237035526,599036.878965947,0.13519664319226277,1,0,Not Good
db_619,16.89922047668898,506427.24145932216,0.42135595108027746,0,1,Not Good
db_620,15.972155046138534,660278.9541129291,0.15667395879257157,1,0,Not Good
db_621,6.952336309702037,424032.99493250914,0.3944662358880036,1,1,Good
db_622,7.349589173387365,63526.68491469884,0.44593607240536737,0,0,Good
db_623,9.927553644662112,510444.16613133973,0.21690870978826476,1,0,Good
db_624,11.752367763056341,862286.5032097884,0.454971571927196,0,1,Good
db_625,13.892076344484735,166019.6186983171,0.18865902698159642,0,1,Good
db_626,9.902618233116359,624104.3528303925,0.4820392082450541,1,0,Good
db_627,11.400555458130366,188830.98290656027,0.044644762262786464,0,0,Not Good
db_628,15.959535010140105,486886.6391810423,0.34350963325162137,1,0,Not Good
db_629,4.586931246249566,96042.04018558047,0.24690702022846434,0,0,Good
db_630,8.038991109504332,410830.1332697848,0.19382440272782353,1,0,Not Good
db_631,15.413593374152839,682985.362716769,0.31635593937430045,1,0,Good
db_632,18.32330940299519,319338.6565726941,0.3519285458171656,1,1,Not Good
db_633,12.186839073850658,601771.4347936241,0.0021816348251545437,0,1,Not Good
db_634,12.51381576424505,717950.465102859,0.08347654437359936,0,1,Not Good
db_635,5.714752181436417,835188.2593367129,0.35652302531715935,1,0,Not Good
db_636,11.158597869175274,218831.45285135365,0.33319270678910323,0,0,Not Good
db_637,12.52187626328037,365391.1650702843,0.4830237525643386,1,0,Not Good
db_638,7.879528058155675,145650.25186407153,0.3805188951253915,1,1,Good
db_639,8.307891695190095,893310.3169209539,0.475386353865669,0,1,Good
db_640,10.036546609673962,835030.8614526228,0.3512702507674035,1,0,Not Good
db_641,4.321139164443622,490561.845949698,0.14902610431972158,0,0,Good
db_642,9.153266649330853,759409.631995015,0.05268246112542824,1,1,Not Good
db_643,7.383168111944714,473652.59977211757,0.3909119316724678,0,1,Good
db_644,9.239957634846634,564991.2623224561,0.32207461073795796,1,1,Not Good
db_645,5.9161941091080195,89320.74458325478,0.024093006196648115,1,0,Good
db_646,18.24843649183832,682190.674242159,0.18002523295048917,0,0,Not Good
db_647,13.497479256864779,123665.00043535899,0.4783999077421431,1,0,Good
db_648,14.865637106311834,745200.1909247503,0.2502005728551006,1,1,Not Good
db_649,16.626739817717414,706004.9980266434,0.21636456800985232,0,1,Good
db_650,11.975075182864916,640782.780991249,0.228849802579647,1,0,Not Good
db_651,5.390724609398779,42182.738667038284,0.10444136200258186,0,0,Not Good
db_652,12.593704669096764,279784.23679134244,0.1843535854323976,1,1,Not Good
db_653,13.389457888334066,244170.18722065014,0.1849066279935883,0,0,Good
db_654,15.92703158694928,330521.402649652,0.0261775100937362,1,1,Good
db_655,10.90655273967487,88002.0446198163,0.38378381425895913,1,1,Good
db_656,6.04128484472902,843892.4624976459,0.2082522159519395,1,0,Not Good
db_657,8.540414492779592,502883.9942340149,0.41108994340821164,0,1,Good
db_658,9.809316742378162,281916.63648564095,0.4251740005599477,0,0,Not Good
db_659,14.33467586130562,363313.55019611225,0.10599702734932903,0,1,Good
db_660,13.13245287470259,408010.26104930375,0.3286767410850643,0,1,Good
db_661,9.69754761436554,544528.9566909494,0.23614090208149086,1,0,Good
db_662,19.784243980687677,468954.690649883,0.44007836896074254,1,1,Good
db_663,13.692397109710194,828258.8561608314,0.10787033958822706,0,0,Not Good
db_664,7.795628667775912,452297.49978618894,0.3389066001550221,0,0,Good
db_665,5.62851956192646,893020.6331927483,0.3038760611263613,0,1,Good
db_666,6.445746226949312,767768.2123931352,0.1476507387859164,1,0,Not Good
db_667,7.93532365415213,195574.35777802888,0.0683004518255863,0,0,Not Good
db_668,6.570901972152891,838229.7410330855,0.3258198802386383,0,0,Good
db_669,6.985072384820892,113566.09411807373,0.36929872906616534,1,0,Good
db_670,8.561522699101554,737530.2405571605,0.157813671881675,1,0,Not Good
db_671,6.773977524716077,348754.7311941563,0.3224163020111569,0,0,Not Good
db_672,18.348246794022803,791397.1451961119,0.19756545380575163,1,1,Not Good
db_673,5.283739930586275,782570.4541956309,0.35660344164130886,0,0,Good
db_674,12.392182233124075,727273.6061046828,0.09960763744702655,1,1,Good
db_675,10.566349231834584,713127.0883132847,0.4451075013180872,0,1,Good
db_676,19.718057870537702,281164.4337972563,0.14370479823278987,0,0,Not Good
db_677,5.7926224346888375,82018.16191561444,0.18389299387807645,0,1,Not Good
db_678,10.365689584731866,368652.3591009937,0.029045976040174892,0,1,Not Good
db_679,19.5115269324059,164436.8183379927,0.0557561061606382,1,0,Good
db_680,17.848114014303682,628506.469123191,0.25793095135616406,1,0,Not Good
db_681,17.073153135188477,318028.75661862915,0.13379633836398575,1,0,Good
db_682,8.126445232719037,878293.0787653243,0.4177401128710972,1,1,Not Good
db_683,6.734201398241053,580465.1488373455,0.007346694327476921,0,1,Good
db_684,14.698291518790896,742007.7016345812,0.1895470243359681,0,0,Good
db_685,18.870015826041374,127946.9587402451,0.16867277338454634,1,0,Not Good
db_686,12.908206288222877,777192.889222634,0.009663815458800518,1,1,Good
db_687,13.145803031518398,831253.899556921,0.06218419950025511,1,1,Not Good
db_688,8.479665498564547,443485.1077488529,0.20682133745931763,1,1,Good
db_689,16.31188693107099,549565.1145983699,0.24643229222372331,1,1,Not Good
db_690,6.992699976920374,690680.7228036659,0.20214487362743455,0,0,Not Good
db_691,9.178867782467899,165606.37826176718,0.2654688392060469,0,1,Good
db_692,10.806983017862668,457283.80805246375,0.29756583745284076,0,1,Not Good
db_693,12.12176605895128,364810.09471735865,0.004961910563917815,1,1,Good
db_694,7.878555718641284,140272.8530244017,0.23204757972675194,1,1,Not Good
db_695,5.837389195827257,337105.635839463,0.48174962044379416,1,0,Not Good
db_696,13.769920679066121,70673.35535308928,0.25951614006477436,1,0,Not Good
db_697,8.618088851844092,32972.597185043414,0.3387711337294766,0,1,Not Good
db_698,13.299811542761796,130297.99734779226,0.1559319289584416,0,1,Good
db_699,6.469803444387237,867172.4493143647,0.38699568907638127,1,0,Not Good
db_700,11.69824162967708,499081.2869465651,0.38646074093805755,0,0,Not Good
db_701,12.521430920825374,869581.7234263658,0.2606480238270695,0,1,Good
db_702,4.8291765891588305,394923.11171381746,0.4880069116396068,1,1,Good
db_703,9.38566845110273,287516.358445881,0.06277510738132669,1,0,Good
db_704,6.150634831023588,460466.25792781723,0.008473832444790497,1,0,Good
db_705,5.013999527564284,401165.40288329,0.385079105878548,1,0,Good
db_706,19.839363718239124,104041.56899295209,0.4035777686824413,1,0,Good
db_707,9.157661519595568,580335.4200742835,0.06010361456028812,1,0,Not Good
db_708,16.957991133674156,202273.98243354366,0.13279141647930304,0,0,Good
db_709,8.074250476220222,561433.2798590683,0.008776181683314455,0,1,Not Good
db_710,14.904043555582868,588678.9722343564,0.14665430539028235,1,0,Good
db_711,16.163645758234985,145302.11928449682,0.38657093695933575,0,0,Not Good
db_712,13.530219849725508,64601.16812849466,0.25898026385628947,1,0,Not Good
db_713,11.545219016802534,704877.8116009114,0.17404779658414404,1,0,Not Good
db_714,10.589454626356297,419222.3771546949,0.18586964745316514,1,1,Good
db_715,9.581892264687925,61765.777999873455,0.0006768128577340771,1,1,Good
db_716,18.87246630796521,895431.0222810927,0.14990026378261795,0,0,Good
db_717,17.289910524603666,61424.69928676631,0.32322937081896524,1,1,Good
db_718,19.4404305706642,628581.3536841123,0.48709722190817856,0,1,Not Good
db_719,5.988755575768716,885474.2434844382,0.42353041349194975,1,1,Good
db_720,15.693879603258308,222870.2927521738,0.011797482322764563,1,1,Not Good
db_721,19.013447309136605,136601.93813160458,0.44928030233741967,1,1,Not Good
db_722,6.899729058650562,118032.59608596172,0.39159920664931297,0,1,Good
db_723,5.06394027786844,279914.88133516005,0.3901880617854902,1,0,Good
db_724,15.857930388640945,99930.77179947555,0.22899787950178574,1,0,Good
db_725,13.19156981087859,626023.5941077773,0.1990026464772514,1,0,Not Good
db_726,17.46926042813235,65439.7003357558,0.1514578644165963,0,0,Good
db_727,6.236358026020632,463385.6940533128,0.03284742947718289,0,0,Not Good
db_728,16.724276989758245,897060.1999291494,0.11411768174684955,0,1,Good
db_729,7.2260371207639125,734433.5398603567,0.12330181748901231,1,0,Not Good
db_730,6.618495085851272,557545.3000255997,0.2420385348551008,0,0,Good
db_731,6.628252766895887,282565.7225000844,0.373722203298347,1,1,Good
db_732,17.033195523702112,565267.2942995583,0.2369049141989733,0,1,Not Good
db_733,14.643155531139202,479066.9028813699,0.028922224723580303,0,0,Good
db_734,12.36904679630591,389214.2116624306,0.47889490049410194,1,1,Good
db_735,9.74128774597604,126332.23529877754,0.4713621595470561,0,1,Good
db_736,18.035208653009732,799077.7515640154,0.3925947715742042,1,1,Good
db_737,10.279121718762166,410308.33745097707,0.4956639507821103,1,1,Good
db_738,17.06559103154523,183214.03552048092,0.27224116640013146,0,0,Good
db_739,11.026158537123495,337305.82228078775,0.48138417512660303,1,1,Good
db_740,10.031110870798521,378575.47975074506,0.03780252030837539,1,0,Not Good
db_741,11.402876570713703,746508.7270545181,0.18284037413068566,0,0,Not Good
db_742,8.822045986626273,662916.7986996478,0.11269063400338292,0,1,Good
db_743,15.961750082820018,694681.3553407924,0.09791654206713502,1,1,Good
db_744,12.043526241479666,19817.82534149602,0.07040147444633804,0,1,Good
db_745,7.715403122349077,380377.0583799877,0.31120682078299833,1,0,Not Good
db_746,18.393193172393097,438396.294955438,0.39066092787365253,1,1,Not Good
db_747,10.142259541971383,27081.12637252045,0.2891491997101803,0,1,Good
db_748,12.696845777823818,241233.75578308044,0.07348135479410484,0,1,Not Good
db_749,18.50355377543275,686657.9425787001,0.40556188496673545,0,1,Good
db_750,13.987807934623874,132027.63809880917,0.31797735358186424,0,1,Good
db_751,5.870368651333825,486426.0169928066,0.19408285306349776,1,0,Good
db_752,19.0373139778156,201529.66609534138,0.3370651477680315,1,1,Good
db_753,14.043328849142686,20787.489433065013,0.12995248962141642,0,1,Not Good
